0.0901 0.9946 0.1229 1.5795 0.1365 1.8032 0.1215 1.5813 0.1437 1.8222 0.1304 1.5709 0.0729 0.9098 1.0 0.0 0.0 0.0 0.0
0.3322 0.5086 0.5305 0.7854 0.6007 0.8983 0.5178 0.8004 0.6231 0.8942 0.5327 0.7826 0.3051 0.4548 1.0 0.0 0.0 0.0 0.0
0.8387 0.2675 1.1569 0.4431 1.2757 0.4448 1.7239 0.0097 1.9954 0.0054 -0.0107 1.7447 0.6812 0.2400 0.0 0.0 1.0 0.0 0.0
0.3048 0.2016 0.6137 0.2067 0.7331 0.2079 1.7312 0.0010 -0.0042 0.0050 0.0072 -0.0086 0.3444 0.1261 0.0 0.0 1.0 0.0 0.0
0.4476 0.6586 0.2513 0.7335 0.2153 0.5539 0.2451 0.7412 0.2103 0.5420 0.2429 0.7434 0.1986 0.4122 0.0 1.0 0.0 0.0 0.0
1.1053 0.0000 0.8999 0.8316 0.7177 0.3727 0.9102 0.8196 0.7013 0.3565 0.8982 0.8333 0.5758 0.2026 0.0 1.0 0.0 0.0 0.0
1.1021 0.0038 0.7159 0.4933 0.5890 0.3051 0.7334 0.4722 0.5784 0.2931 0.7272 0.4795 0.4980 0.1830 0.0 1.0 0.0 0.0 0.0
0.3935 0.7128 0.2217 0.3863 0.2010 0.3023 0.2169 0.3926 0.1922 0.3031 0.2221 0.3864 0.1803 0.2539 0.0 1.0 0.0 0.0 0.0
0.0956 0.8146 0.4117 0.8113 0.5338 0.8087 1.7322 -0.0006 -0.0001 1.9998 0.0041 -0.0048 0.2210 0.5013 0.0 0.0 1.0 0.0 0.0
-0.0006 0.9232 0.1719 1.0654 0.2906 1.0668 0.0038 1.7270 -0.0009 2.0007 -0.0036 0.0043 0.0999 0.6301 0.0 0.0 1.0 0.0 0.0
1.1041 0.0016 0.8888 0.8434 0.7155 0.7643 0.8851 0.8472 0.6963 0.7095 0.8805 0.8522 0.5712 0.3409 0.0 1.0 0.0 0.0 0.0
0.2353 0.7249 0.5496 0.7238 0.6797 0.7114 1.7301 0.0024 0.0063 1.9930 0.0011 -0.0013 0.3036 0.4480 0.0 0.0 1.0 0.0 0.0
0.3411 0.4945 0.6590 0.4891 0.7788 0.4888 1.7383 -0.0070 -0.0085 2.0102 -0.0032 0.0037 0.3680 0.3092 0.0 0.0 1.0 0.0 0.0
0.3693 0.3070 0.5899 0.4672 0.6662 0.5387 0.5893 0.4680 0.6700 0.5528 0.5866 0.4709 0.3390 0.2717 1.0 0.0 0.0 0.0 0.0
0.3788 0.5010 0.6804 0.5145 0.8131 0.4997 1.7306 0.0017 0.0015 1.9985 0.0073 -0.0089 0.3879 0.3169 0.0 0.0 1.0 0.0 0.0
0.0037 0.0312 0.1216 0.2268 0.2428 0.2249 -0.0069 0.0083 0.0065 -0.0078 0.0044 -0.0051 0.0730 0.1132 0.0 0.0 1.0 0.0 0.0
1.1058 -0.0004 1.7338 -0.0021 1.6343 0.3375 1.7296 0.0031 1.5144 0.2895 1.7291 0.0034 0.9435 0.0468 0.0 1.0 0.0 0.0 0.0
0.1902 0.1354 0.3121 0.1955 0.3423 0.2383 0.3152 0.1922 0.3625 0.2237 0.3028 0.2069 0.1786 0.1148 1.0 0.0 0.0 0.0 0.0
0.5563 0.5497 0.2845 0.4726 0.2468 0.3683 0.2895 0.4665 0.2433 0.3596 0.2924 0.4630 0.2309 0.2807 0.0 1.0 0.0 0.0 0.0
0.5398 0.5648 0.8418 0.8200 0.9765 0.8019 1.7355 -0.0044 -0.0092 2.0109 0.0031 1.7281 0.4889 0.4568 0.0 0.0 1.0 0.0 0.0
0.3319 0.2537 0.5143 0.4042 0.5854 0.4604 0.5168 0.4018 0.5897 0.4721 0.5133 0.4053 0.2967 0.2337 1.0 0.0 0.0 0.0 0.0
0.1429 0.5632 0.4612 0.5576 0.5754 0.5643 1.7414 -0.0108 -0.0023 2.0023 0.0029 -0.0036 0.2474 0.3497 0.0 0.0 1.0 0.0 0.0
1.1021 0.0041 0.4871 1.2462 0.4123 0.8551 0.4914 1.2412 0.4088 0.8109 0.5002 1.2307 0.3668 0.4809 0.0 1.0 0.0 0.0 0.0
0.7053 0.4008 1.0299 0.7002 1.1448 0.7194 1.7282 0.0047 2.0073 -0.0082 -0.0045 1.7369 0.5985 0.3765 0.0 0.0 1.0 0.0 0.0
0.3490 0.7564 0.1949 0.6606 0.1717 0.5125 0.1975 0.6575 0.1705 0.4986 0.2001 0.6543 0.1624 0.3951 0.0 1.0 0.0 0.0 0.0
1.1013 0.0054 0.9212 0.2902 0.7303 0.1643 0.9240 0.2870 0.7072 0.1663 0.9311 0.2781 0.5858 0.0964 0.0 1.0 0.0 0.0 0.0
0.0011 0.1983 0.1580 0.3540 0.2781 0.3541 -0.0011 1.7334 0.0034 -0.0042 0.0031 -0.0037 0.0886 0.1913 0.0 0.0 1.0 0.0 0.0
0.5104 0.5973 0.8340 0.6526 0.9539 0.6529 1.7324 -0.0002 -0.0131 2.0152 0.0044 1.7270 0.4810 0.3870 0.0 0.0 1.0 0.0 0.0
0.2318 0.2528 0.5533 0.2428 0.6665 0.2510 1.7390 -0.0083 0.0044 -0.0053 0.0039 -0.0047 0.3024 0.1535 0.0 0.0 1.0 0.0 0.0
1.0944 0.0137 0.5421 1.1898 0.4454 0.8425 0.5465 1.1852 0.4507 0.7861 0.5415 1.1910 0.3961 0.4586 0.0 1.0 0.0 0.0 0.0
1.1085 -0.0036 0.4723 0.0357 0.3989 0.0280 0.4870 0.0181 0.3996 0.0184 0.4749 0.0327 0.3606 0.0135 0.0 1.0 0.0 0.0 0.0
-0.0047 0.6176 0.1389 0.7856 0.2613 0.7825 -0.0005 1.7331 -0.0121 2.0140 -0.0013 0.0016 0.0809 0.4567 0.0 0.0 1.0 0.0 0.0
0.4457 0.3052 0.7067 0.4687 0.8063 0.5313 0.7145 0.4588 0.8250 0.5307 0.7093 0.4655 0.4097 0.2686 1.0 0.0 0.0 0.0 0.0
1.1089 -0.0042 0.4909 1.2422 0.4202 0.8351 0.4883 1.2452 0.4214 0.7864 0.4953 1.2370 0.3682 0.4758 0.0 1.0 0.0 0.0 0.0
0.7822 0.0515 1.2191 0.0882 1.3855 0.1033 1.2200 0.0866 1.4219 0.0844 1.2123 0.0958 0.7074 0.0465 1.0 0.0 0.0 0.0 0.0
0.9958 0.0469 1.5514 0.0836 1.7575 0.1056 1.5513 0.0838 1.7953 0.0920 1.5604 0.0729 0.8951 0.0490 1.0 0.0 0.0 0.0 0.0
1.1051 0.0007 0.5603 0.5668 0.4680 0.3835 0.5590 0.5682 0.4549 0.3770 0.5489 0.5802 0.4061 0.2524 0.0 1.0 0.0 0.0 0.0
1.1002 0.0067 0.9003 0.0231 0.7075 0.0237 0.8929 0.0321 0.6974 0.0169 0.8910 0.0340 0.5738 0.0133 0.0 1.0 0.0 0.0 0.0
0.2615 0.2333 0.5756 0.2320 0.6990 0.2288 1.7325 -0.0001 -0.0015 0.0018 0.0038 -0.0045 0.3170 0.1461 0.0 0.0 1.0 0.0 0.0
0.3943 0.7121 0.2280 0.6620 0.1892 0.5201 0.2240 0.6672 0.1917 0.5013 0.2234 0.6676 0.1806 0.3926 0.0 1.0 0.0 0.0 0.0
1.1061 -0.0006 0.4833 1.0216 0.4103 0.5922 0.4952 1.0074 0.4068 0.5671 0.4867 1.0173 0.3649 0.3720 0.0 1.0 0.0 0.0 0.0
0.6160 0.4886 0.3117 0.5465 0.2649 0.4221 0.3158 0.5414 0.2647 0.4067 0.2973 0.5634 0.2446 0.3144 0.0 1.0 0.0 0.0 0.0
0.4947 0.6115 0.2652 0.6671 0.2321 0.5026 0.2690 0.6629 0.2207 0.4998 0.2670 0.6649 0.2135 0.3764 0.0 1.0 0.0 0.0 0.0
1.0213 0.0834 0.4085 1.3214 0.3291 0.8058 0.3934 1.3394 0.3370 0.7600 0.3931 1.3390 0.3036 0.4930 0.0 1.0 0.0 0.0 0.0
0.6544 0.1038 1.0220 0.1669 1.1690 0.1839 1.0227 0.1663 1.1860 0.1863 1.0278 0.1600 0.5929 0.0931 1.0 0.0 0.0 0.0 0.0
-0.0007 0.4207 0.2942 0.4390 0.4143 0.4387 0.0022 1.7297 -0.0032 0.0039 -0.0032 0.0036 0.1580 0.2575 0.0 0.0 1.0 0.0 0.0
0.6287 0.1541 0.9763 0.2510 1.1114 0.2864 0.9829 0.2437 1.1392 0.2762 0.9859 0.2397 0.5671 0.1410 1.0 0.0 0.0 0.0 0.0
-0.0025 0.9476 0.0619 1.1958 0.1768 1.2015 -0.0073 1.7410 -0.0113 2.0130 0.0028 -0.0032 0.0496 0.6934 0.0 0.0 1.0 0.0 0.0
0.0030 1.0851 0.2641 1.1399 0.3934 1.1285 -0.0062 1.7391 -0.0012 2.0012 -0.0168 1.7524 0.1456 0.6786 0.0 0.0 1.0 0.0 0.0
0.6760 0.4309 0.3304 0.7722 0.2879 0.5497 0.3388 0.7622 0.2887 0.5280 0.3296 0.7728 0.2611 0.3896 0.0 1.0 0.0 0.0 0.0
0.5152 0.2204 0.7925 0.3629 0.9020 0.4138 0.7930 0.3622 0.9162 0.4176 0.7992 0.3547 0.4603 0.2061 1.0 0.0 0.0 0.0 0.0
0.5938 0.5108 0.2968 1.4359 0.2547 1.2999 0.3071 1.4240 0.2570 1.2074 0.3047 1.4271 0.2386 0.6899 0.0 1.0 0.0 0.0 0.0
0.3118 0.4064 0.4964 0.6273 0.5593 0.7214 0.4935 0.6311 0.5682 0.7310 0.4906 0.6342 0.2833 0.3662 1.0 0.0 0.0 0.0 0.0
0.3885 0.2978 0.7009 0.2987 0.8114 0.3101 1.7315 0.0013 0.0121 1.9861 -0.0000 -0.0001 0.3975 0.1869 0.0 0.0 1.0 0.0 0.0
1.1122 -0.0080 0.4380 0.7734 0.3668 0.5292 0.4406 0.7702 0.3703 0.5012 0.4380 0.7731 0.3338 0.3482 0.0 1.0 0.0 0.0 0.0
0.2953 0.5542 0.6132 0.5484 0.7298 0.5531 1.7285 0.0042 -0.0054 2.0067 0.0056 -0.0067 0.3415 0.3438 0.0 0.0 1.0 0.0 0.0
0.1380 0.1300 0.4560 0.1245 0.5698 0.1315 1.7312 0.0014 0.0002 -0.0003 0.0052 -0.0063 0.2445 0.0765 0.0 0.0 1.0 0.0 0.0
0.5319 0.1121 0.8363 0.1220 0.9697 0.1059 1.7353 -0.0040 -0.0078 2.0094 -0.0011 0.0013 0.4872 0.0704 0.0 0.0 1.0 0.0 0.0
0.5001 0.1635 0.7915 0.2466 0.8943 0.2886 0.7806 0.2596 0.9065 0.2933 0.7861 0.2530 0.4547 0.1451 1.0 0.0 0.0 0.0 0.0
0.2758 0.2207 0.4305 0.3469 0.4881 0.3978 0.4322 0.3452 0.4952 0.4036 0.4254 0.3536 0.2474 0.2018 1.0 0.0 0.0 0.0 0.0
0.6451 0.0875 0.9596 0.0859 1.0783 0.0874 1.7287 0.0038 1.9990 0.0020 -0.0002 0.0003 0.5585 0.0554 0.0 0.0 1.0 0.0 0.0
0.5462 0.5260 0.8420 0.8412 0.9739 0.9395 0.8575 0.8232 0.9642 0.9806 0.8508 0.8310 0.4920 0.4786 1.0 0.0 0.0 0.0 0.0
0.2501 0.8553 0.1445 0.6985 0.1296 0.5462 0.1453 0.6979 0.1288 0.5329 0.1509 0.6914 0.1219 0.4304 0.0 1.0 0.0 0.0 0.0
0.0625 0.5293 0.3631 0.5450 0.4882 0.5391 1.7236 0.0100 0.0066 1.9919 -0.0003 0.0005 0.1964 0.3296 0.0 0.0 1.0 0.0 0.0
0.2879 0.8167 0.1577 1.5757 0.1458 1.2719 0.1693 1.5627 0.1404 1.2138 0.1568 1.5768 0.1365 0.7591 0.0 1.0 0.0 0.0 0.0
1.0992 0.0072 0.4966 0.2342 0.4265 0.1690 0.5079 0.2205 0.4155 0.1687 0.5041 0.2254 0.3709 0.1281 0.0 1.0 0.0 0.0 0.0
0.1421 0.5732 0.2282 0.8914 0.2559 1.0195 0.2332 0.8855 0.2699 1.0219 0.2429 0.8737 0.1331 0.5130 1.0 0.0 0.0 0.0 0.0
1.1134 -0.0092 0.5369 0.0033 0.4412 0.0130 0.5368 0.0033 0.4387 0.0062 0.5298 0.0120 0.3928 0.0022 0.0 1.0 0.0 0.0 0.0
1.1107 -0.0065 0.7063 0.1046 0.5799 0.0737 0.6949 0.1180 0.5620 0.0791 0.7045 0.1064 0.4860 0.0519 0.0 1.0 0.0 0.0 0.0
0.0130 0.3570 0.2129 0.4737 0.3374 0.4682 -0.0062 1.7391 -0.0065 0.0077 0.0016 -0.0018 0.1177 0.2683 0.0 0.0 1.0 0.0 0.0
0.2130 0.0372 0.5251 0.0385 0.6497 0.0329 1.7375 -0.0067 -0.0000 0.0001 -0.0037 0.0043 0.2897 0.0202 0.0 0.0 1.0 0.0 0.0
0.5816 0.5246 0.2981 0.4364 0.2663 0.3317 0.3014 0.4329 0.2602 0.3262 0.3008 0.4335 0.2377 0.2635 0.0 1.0 0.0 0.0 0.0
0.4127 0.5074 0.6443 0.7976 0.7338 0.9078 0.6487 0.7923 0.7443 0.9210 0.6371 0.8065 0.3674 0.4659 1.0 0.0 0.0 0.0 0.0
0.2515 0.4010 0.5539 0.4136 0.6871 0.3981 1.7254 0.0080 -0.0001 2.0004 0.0006 -0.0007 0.3075 0.2565 0.0 0.0 1.0 0.0 0.0
0.1033 0.5335 0.4231 0.5263 0.5386 0.5318 1.7423 -0.0120 0.0084 1.9902 -0.0076 0.0090 0.2227 0.3312 0.0 0.0 1.0 0.0 0.0
0.3773 0.7281 0.2108 0.5889 0.1846 0.4608 0.2137 0.5853 0.1795 0.4532 0.2139 0.5850 0.1730 0.3593 0.0 1.0 0.0 0.0 0.0
0.2382 0.8676 0.5613 0.9385 0.6694 0.9524 1.7290 0.0038 0.0143 1.9832 0.0075 1.7233 0.3046 0.5707 0.0 0.0 1.0 0.0 0.0
0.0605 1.0461 0.0333 0.6217 0.0325 0.5076 0.0397 0.6139 0.0374 0.4915 0.0459 0.6063 0.0347 0.4245 0.0 1.0 0.0 0.0 0.0
0.0046 0.5147 0.0716 0.7615 0.1895 0.7637 -0.0042 1.7371 -0.0011 0.0013 -0.0015 0.0020 0.0533 0.4259 0.0 0.0 1.0 0.0 0.0
1.0972 0.0099 0.3981 1.3354 0.3348 0.7264 0.4031 1.3289 0.3451 0.6821 0.4012 1.3314 0.3090 0.4552 0.0 1.0 0.0 0.0 0.0
0.1762 0.7205 0.4928 0.7165 0.6107 0.7191 1.7352 -0.0040 0.0039 1.9954 0.0073 -0.0089 0.2660 0.4484 0.0 0.0 1.0 0.0 0.0
0.2890 0.8167 0.1702 0.4403 0.1425 0.3655 0.1712 0.4392 0.1369 0.3624 0.1703 0.4406 0.1387 0.2972 0.0 1.0 0.0 0.0 0.0
0.1670 0.9352 0.0947 0.6508 0.0714 0.5379 0.0898 0.6564 0.0795 0.5157 0.0853 0.6618 0.0777 0.4290 0.0 1.0 0.0 0.0 0.0
0.0021 0.7388 0.0039 1.0499 0.1062 1.0676 0.0005 1.7311 0.0016 1.9984 -0.0022 0.0029 0.0238 0.5955 0.0 0.0 1.0 0.0 0.0
0.0003 0.3552 0.2822 0.3876 0.4026 0.3876 0.0012 1.7307 0.0038 -0.0046 0.0007 -0.0006 0.1526 0.2228 0.0 0.0 1.0 0.0 0.0
0.8231 0.2847 0.3667 1.3665 0.3243 0.8360 0.3682 1.3644 0.3062 0.8183 0.3798 1.3507 0.2873 0.5207 0.0 1.0 0.0 0.0 0.0
0.0329 0.7209 0.3482 0.7182 0.4712 0.7148 -0.0031 1.7358 -0.0019 2.0029 0.0036 -0.0044 0.1862 0.4405 0.0 0.0 1.0 0.0 0.0
0.1096 0.0493 0.4219 0.0501 0.5405 0.0521 1.7282 0.0048 0.0066 -0.0079 0.0008 -0.0009 0.2270 0.0289 0.0 0.0 1.0 0.0 0.0
0.7108 0.3951 1.0227 0.4024 1.1465 0.3971 1.7387 -0.0074 1.9965 0.0042 0.0007 1.7311 0.6011 0.2349 0.0 0.0 1.0 0.0 0.0
0.3248 0.4072 0.6490 0.3945 0.7617 0.4028 1.7303 0.0024 0.0034 1.9962 0.0037 -0.0043 0.3610 0.2517 0.0 0.0 1.0 0.0 0.0
1.0939 0.0137 0.9713 0.7618 0.7698 0.8531 0.9728 0.7601 0.7393 0.7804 0.9778 0.7544 0.6075 0.3345 0.0 1.0 0.0 0.0 0.0
0.6992 0.0612 1.0922 0.0992 1.2460 0.1097 1.0921 0.0998 1.2608 0.1155 1.1029 0.0868 0.6320 0.0558 1.0 0.0 0.0 0.0 0.0
0.3379 0.7102 0.6519 0.7094 0.7794 0.7004 1.7378 -0.0063 0.0035 1.9958 -0.0010 0.0011 0.3636 0.4383 0.0 0.0 1.0 0.0 0.0
0.7155 0.2470 1.0405 0.2330 1.1478 0.2484 1.7381 -0.0069 2.0117 -0.0140 -0.0051 0.0062 0.6039 0.1495 0.0 0.0 1.0 0.0 0.0
0.6104 0.4957 0.3139 0.0933 0.2798 0.0643 0.3029 0.1066 0.2630 0.0776 0.3053 0.1037 0.2451 0.0666 0.0 1.0 0.0 0.0 0.0
1.1057 -0.0008 0.7039 1.0275 0.5746 0.7713 0.6960 1.0362 0.5638 0.7268 0.6862 1.0475 0.4825 0.3918 0.0 1.0 0.0 0.0 0.0
0.5605 0.1380 0.8741 0.2215 0.9991 0.2477 0.8720 0.2243 1.0151 0.2494 0.8745 0.2212 0.5065 0.1259 1.0 0.0 0.0 0.0 0.0
0.6065 0.2190 0.9196 0.2191 1.0285 0.2324 1.7368 -0.0058 1.9932 0.0085 0.0003 -0.0004 0.5346 0.1369 0.0 0.0 1.0 0.0 0.0
0.3710 0.7330 0.6799 0.7527 0.7915 0.7615 1.7292 0.0031 -0.0022 2.0030 -0.0017 1.7338 0.3787 0.4620 0.0 0.0 1.0 0.0 0.0
0.0002 1.0638 0.0376 1.3401 0.1593 1.3379 0.0061 1.7251 0.0014 1.9984 -0.0071 1.7404 0.0419 0.7689 0.0 0.0 1.0 0.0 0.0
0.2779 0.3057 0.4272 0.4886 0.4932 0.5485 0.4380 0.4759 0.4963 0.5608 0.4286 0.4871 0.2505 0.2775 1.0 0.0 0.0 0.0 0.0
0.3022 0.3398 0.4870 0.5167 0.5475 0.5957 0.4825 0.5217 0.5492 0.6115 0.4930 0.5091 0.2792 0.3003 1.0 0.0 0.0 0.0 0.0
-0.0005 0.4366 0.0148 0.7348 0.1374 0.7315 0.0004 1.7313 -0.0032 0.0039 -0.0029 0.0036 0.0343 0.3915 0.0 0.0 1.0 0.0 0.0
0.4755 0.2889 0.7679 0.4243 0.8716 0.4867 0.7656 0.4274 0.8819 0.4959 0.7582 0.4361 0.4402 0.2487 1.0 0.0 0.0 0.0 0.0
0.3841 0.5202 0.6035 0.8124 0.6916 0.9203 0.6002 0.8165 0.6969 0.9379 0.6056 0.8103 0.3489 0.4685 1.0 0.0 0.0 0.0 0.0
0.2983 0.8077 0.6089 0.8126 0.7298 0.8116 1.7304 0.0017 -0.0050 2.0057 -0.0021 1.7343 0.3418 0.4921 0.0 0.0 1.0 0.0 0.0
0.6025 0.5024 0.3081 0.1763 0.2610 0.1474 0.3039 0.1812 0.2585 0.1427 0.3023 0.1829 0.2415 0.1196 0.0 1.0 0.0 0.0 0.0
0.3762 0.4574 0.6966 0.4490 0.8162 0.4497 1.7351 -0.0040 -0.0063 2.0074 -0.0024 0.0028 0.3906 0.2853 0.0 0.0 1.0 0.0 0.0
0.3396 0.7648 0.1877 0.8161 0.1603 0.6212 0.1911 0.8121 0.1627 0.5997 0.1902 0.8133 0.1561 0.4611 0.0 1.0 0.0 0.0 0.0
0.4214 0.5843 0.6616 0.9139 0.7562 1.0373 0.6460 0.9329 0.7525 1.0689 0.6575 0.9186 0.3785 0.5319 1.0 0.0 0.0 0.0 0.0
0.3853 0.3959 0.5972 0.6281 0.6833 0.7112 0.6015 0.6229 0.6948 0.7191 0.6005 0.6243 0.3469 0.3601 1.0 0.0 0.0 0.0 0.0
0.3557 0.4755 0.6671 0.4777 0.7938 0.4696 1.7333 -0.0020 -0.0048 2.0058 -0.0006 0.0007 0.3743 0.3009 0.0 0.0 1.0 0.0 0.0
1.1075 -0.0020 0.8460 0.4015 0.6732 0.2394 0.8408 0.4075 0.6690 0.2183 0.8374 0.4117 0.5524 0.1390 0.0 1.0 0.0 0.0 0.0
0.1382 0.4659 0.4405 0.4787 0.5725 0.4643 1.7412 -0.0110 -0.0046 2.0054 0.0004 -0.0007 0.2414 0.2917 0.0 0.0 1.0 0.0 0.0
1.1117 -0.0069 0.6265 0.2094 0.5184 0.1527 0.6294 0.2058 0.5066 0.1510 0.6264 0.2095 0.4454 0.1036 0.0 1.0 0.0 0.0 0.0
0.0326 0.3970 0.0487 0.6255 0.0497 0.7190 0.0518 0.6218 0.0480 0.7318 0.0472 0.6273 0.0274 0.3619 1.0 0.0 0.0 0.0 0.0
1.1106 -0.0060 0.4365 1.2959 0.3779 0.8147 0.4401 1.2914 0.3594 0.7949 0.4364 1.2958 0.3311 0.4898 0.0 1.0 0.0 0.0 0.0
1.1112 -0.0068 0.5914 1.1397 0.4918 0.8719 0.5807 1.1519 0.4766 0.8309 0.5855 1.1468 0.4216 0.4585 0.0 1.0 0.0 0.0 0.0
0.3607 0.3489 0.5670 0.5445 0.6506 0.6139 0.5684 0.5425 0.6569 0.6257 0.5723 0.5381 0.3286 0.3128 1.0 0.0 0.0 0.0 0.0
0.4437 0.0556 0.7494 0.0649 0.8662 0.0683 1.7214 0.0123 0.0078 -0.0094 0.0080 -0.0093 0.4282 0.0383 0.0 0.0 1.0 0.0 0.0
0.2118 0.6619 0.5329 0.6531 0.6514 0.6546 1.7389 -0.0080 -0.0037 2.0041 -0.0055 0.0064 0.2870 0.4140 0.0 0.0 1.0 0.0 0.0
0.1620 0.5994 0.4710 0.6040 0.5883 0.6070 1.7392 -0.0084 0.0052 1.9941 0.0010 -0.0009 0.2555 0.3765 0.0 0.0 1.0 0.0 0.0
1.1091 -0.0043 1.7232 0.0104 1.2507 0.5080 1.7357 -0.0046 1.2235 0.3782 1.7444 -0.0152 0.8451 0.1156 0.0 1.0 0.0 0.0 0.0
0.5319 0.3292 0.8330 0.5169 0.9468 0.5907 0.8402 0.5081 0.9662 0.5915 0.8307 0.5198 0.4822 0.2969 1.0 0.0 0.0 0.0 0.0
0.0844 0.6281 0.4006 0.6247 0.5165 0.6298 1.7296 0.0028 0.0018 1.9976 0.0033 -0.0039 0.2134 0.3879 0.0 0.0 1.0 0.0 0.0
0.5117 0.4704 0.8224 0.4731 0.9361 0.4807 1.7406 -0.0099 0.0048 1.9936 0.0033 -0.0041 0.4726 0.2920 0.0 0.0 1.0 0.0 0.0
1.1031 0.0033 0.8753 0.6227 0.6971 0.3039 0.8762 0.6217 0.6816 0.2915 0.8734 0.6249 0.5663 0.1701 0.0 1.0 0.0 0.0 0.0
0.3003 0.8055 0.6164 0.8920 0.7322 0.8966 1.7348 -0.0034 0.0044 1.9946 -0.0060 1.7395 0.3418 0.5371 0.0 0.0 1.0 0.0 0.0
1.1028 0.0031 0.5436 1.1905 0.4673 0.5776 0.5623 1.1688 0.4652 0.5485 0.5653 1.1649 0.4050 0.3526 0.0 1.0 0.0 0.0 0.0
1.1061 -0.0006 0.9913 0.7402 0.7697 0.6623 0.9985 0.7317 0.7565 0.6086 1.0012 0.7286 0.6118 0.2876 0.0 1.0 0.0 0.0 0.0
0.8602 0.2445 0.3740 1.3586 0.3318 0.9095 0.3780 1.3539 0.3093 0.8902 0.3744 1.3579 0.2900 0.5495 0.0 1.0 0.0 0.0 0.0
0.3413 0.7385 0.6541 0.7381 0.7860 0.7246 1.7282 0.0047 0.0112 1.9870 0.0122 1.7180 0.3700 0.4486 0.0 0.0 1.0 0.0 0.0
0.2378 0.3903 0.3831 0.5985 0.4412 0.6758 0.3800 0.6020 0.4453 0.6880 0.3738 0.6092 0.2197 0.3473 1.0 0.0 0.0 0.0 0.0
1.1162 -0.0125 0.6941 0.6971 0.5618 0.4093 0.7035 0.6864 0.5550 0.3892 0.6889 0.7035 0.4795 0.2416 0.0 1.0 0.0 0.0 0.0
0.3048 0.4558 0.6182 0.4558 0.7533 0.4378 1.7342 -0.0029 0.0072 1.9912 0.0009 -0.0012 0.3466 0.2843 0.0 0.0 1.0 0.0 0.0
1.1091 -0.0041 0.6196 0.3753 0.5145 0.2609 0.6203 0.3745 0.5037 0.2540 0.6246 0.3698 0.4427 0.1713 0.0 1.0 0.0 0.0 0.0
